aaceegirs agaceries agaceries
aaacegilt agalactie agalactie;(ou agalaxie) absence ou cessation de la sécrétion lactée
aaaegilsx agalaxies agalaxies
aaaeghnpt agapanthe agapanthe(02);plante vivace à inflorescence en ombelles
aaacegilr agaricale agaricale(00);champignon basidiomycète comme l'agaric ou l'amanite
aaeegisst agatisees agatisées*
aaaceegsv agavacees agavacées
aaeeginss agenaises agenaises°(01)
aceeeginr agenciere agencière*(19)
aceeginrs agenciers agenciers
aeeeginss agenesies agénésies
aaegmrstu ageratums ageratums
aaegmrstu ageratums agératums~(12)
aeegglmor agglomere aggloméré
aeggilntu agglutine agglutiné
aaaggnrtv aggravant aggravant
aaeeggrsv aggravees aggravées
aeegilmnt agilement agilement
aaeggiost agiotages agiotages
aegiorstu agioteurs agioteurs*
aeegiostu agioteuse agioteuse*;agioteur : spéculateur
aaeginsst agissante agissante
aaginssst agissants agissants
aaegirttu agitateur agitateur
aagiinott agitation agitation
aceglnosy aglycones aglycones*
aaginnost agnations agnations
aaeginqtu agnatique agnatique(00);relatif à l'agnation (parenté par les hommes)
aaeegglns agnelages agnelages
aeegilnns agnelines agnelines
aeginoqsu agnosique agnosique;atteint d'agnosie
aeggioqsu agogiques agogiques*
aaginnost agonisant agonisant
aeginosst agonistes agonistes
aaaefggrs agrafages agrafages
aaeefgrsu agrafeuse agrafeuse
aaaegginr agrainage agrainage(12);action de répandre du grain dans une forêt pour attirer le gibier
aaaginnrt agrainant agrainant;agrainer(vt) : nourrir de grains des oiseaux
aaeeginrs agrainees agrainées
aadeginrs agrandies agrandies
aaeghiprs agraphies agraphies
aaeginrrs agrariens agrariens
aabeeglrs agreables agréables
aaeginort agreation agréation*;ratification d'un acte administratif
aaefggirt agregatif agrégatif;constitué par agrégation ou préparant le concours à l'agrégation
aaeeggnrt agregeant agrégeant
aeeegmnrt agremente agrémenté
aeegmnrst agrements agréments
aaegnrsst agressant agressant
aeeegrsss agressees agressées
aeegrrssu agresseur agresseur
aefgirsss agressifs agressifs
aeginorss agression agression
aeegirssv agressive agressive
acegilors agricoles agricoles
aaffginrt agriffant agriffant;s'agriffer : s'agripper avec les mains ou les ongles
aeeffgirs agriffees agriffées
aaegimpru agripaume agripaume;plante vivace à fleurs roses
aaginpprt agrippant agrippant
aeegipprs agrippees agrippées
aeggiloor agrologie agrologie;partie de l'agronomie qui a pour objet l'étude des terres cultivables
aegmnoors agronomes agronomes
aegimnoor agronomie agronomie
adegiorst agrostide agrostide;(ou agrostis) herbe vivace abondante dans les prés et les pelouses
aeegirrsu aguerries aguerries
aeegissuu agueusies agueusies
aacegghiu aguichage aguichage(05);procédé publicitaire qui utilise l'aguiche ou teasing
aacghintu aguichant aguichant
aceeghisu aguichees aguichées
aceghiruu aguicheur aguicheur
aagillntu aguillant aguillant(19);aguiller : en Suisse placer quelque chose dans un endroit élevé souvent instable ou difficile d’accès ou empiler en équilibre instable
aeegillsu aguillees aguillées(19)
aaaddehil aideladha Aïd-el-Adha;(ou Aïd-el-Kébir) fête religieuse musulmane commémorant le sacrifice d'Abraham
adefiilrt aidelfitr Aïd-el-Fitr;(ou Aïd-el-Séghir) fête religieuse musulmane marquant la fin du ramadan
aefgiilns aiglefins aiglefins
aeegilstt aiglettes aiglettes*
aegilnnos aiglonnes aiglonnes
adegiorux aigredoux aigre-doux
aefgiinrs aigrefins aigrefins
aeegilrst aigrelets aigrelets
aeegimnrt aigrement aigrement
